,Target,Student Price,Worker Price,Guest Price,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September
2023-03-07,144.0,1.180327868852459,1.3341176470588234,1.8900000000000001,0.0,0.07,0.07,0.18867924528301888,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-08,87.0,1.182089552238806,1.3263157894736841,1.26,0.0020895522388059704,0.07,0.07,0.18867924528301888,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-09,93.0,1.2,1.1858823529411764,1.26,0.0019178082191780824,0.07,0.07,0.18867924528301888,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-10,77.0,1.21875,1.26,1.26,0.0,0.07,0.07,0.18867924528301888,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-11,0.0,1.21875,1.26,1.26,0.0,0.07,0.07,0.18867924528301888,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-12,0.0,1.21875,1.26,1.26,0.0,0.07,0.07,0.18867924528301888,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-13,95.0,1.0909090909090908,1.26,1.155,0.0,0.07,0.07,0.20754716981132076,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-14,124.0,1.1999999999999997,1.26,1.26,0.0012844036697247708,0.07,0.07,0.20754716981132076,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-15,121.0,1.2352941176470589,1.26,1.26,0.0,0.07,0.07,0.20754716981132076,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-16,116.0,1.2118811881188118,1.155,1.26,0.0,0.07,0.07,0.20754716981132076,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-17,105.0,1.2144578313253012,1.344,1.575,0.0016867469879518074,0.07,0.07,0.20754716981132076,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-18,0.0,1.2144578313253012,1.344,1.575,0.0016867469879518074,0.07,0.07,0.20754716981132076,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-19,0.0,1.2144578313253012,1.344,1.575,0.0016867469879518074,0.07,0.07,0.20754716981132076,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-20,107.0,1.2,1.26,1.05,0.0016279069767441861,0.07,0.07,0.22641509433962265,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-21,127.0,1.224,1.2,1.575,0.0,0.07,0.07,0.22641509433962265,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-22,116.0,1.2129032258064516,1.4005555555555556,1.26,0.0,0.07,0.07,0.22641509433962265,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-23,102.0,1.2,1.356923076923077,1.4,0.0,0.07,0.07,0.22641509433962265,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-24,97.0,1.17,1.1205555555555557,1.26,0.0,0.07,0.07,0.22641509433962265,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-25,0.0,1.17,1.1205555555555557,1.26,0.0,0.07,0.07,0.22641509433962265,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-26,0.0,1.17,1.1205555555555557,1.26,0.0,0.07,0.07,0.22641509433962265,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-27,123.0,1.2342857142857142,1.26,1.26,0.0013333333333333335,0.07,0.07,0.24528301886792453,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-28,142.0,1.2201680672268906,1.26,0.84,0.0,0.07,0.07,0.24528301886792453,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-29,120.0,1.2252631578947368,1.5405555555555557,1.26,0.0,0.07,0.07,0.24528301886792453,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-30,111.0,1.1875,1.386,1.26,0.0014583333333333334,0.07,0.07,0.24528301886792453,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-03-31,96.0,1.2296296296296296,1.26,0.63,0.0017283950617283952,0.07,0.07,0.24528301886792453,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2023-04-01,0.0,1.2296296296296296,1.26,0.63,0.0017283950617283952,0.07,0.07,0.24528301886792453,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-02,0.0,1.2296296296296296,1.26,0.63,0.0017283950617283952,0.07,0.07,0.24528301886792453,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-03,100.0,1.24,1.26,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-04,132.0,1.2342857142857142,1.4,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-05,118.0,1.2516129032258063,1.1117647058823528,1.26,0.0015053763440860217,0.07,0.07,0.2641509433962264,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-06,76.0,1.182089552238806,1.26,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-07,0.0,1.182089552238806,1.26,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-08,0.0,1.182089552238806,1.26,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-09,0.0,1.182089552238806,1.26,1.26,0.0,0.07,0.07,0.2641509433962264,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-10,0.0,1.182089552238806,1.26,1.26,0.0,0.07,0.07,0.2830188679245283,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-11,73.0,1.1777777777777776,1.3341176470588234,1.26,0.0,0.07,0.07,0.2830188679245283,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-12,110.0,1.296,1.26,1.26,0.0,0.07,0.07,0.2830188679245283,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-13,81.0,1.1478260869565218,1.365,1.26,0.002028985507246377,0.07,0.07,0.2830188679245283,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-14,63.0,1.2266666666666666,1.26,1.26,0.0,0.07,0.07,0.2830188679245283,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-15,0.0,1.2266666666666666,1.26,1.26,0.0,0.07,0.07,0.2830188679245283,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-16,0.0,1.2266666666666666,1.26,1.26,0.0,0.07,0.07,0.2830188679245283,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-17,113.0,1.2125,1.365,1.26,0.0014583333333333334,0.07,0.07,0.3018867924528302,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-18,155.0,1.2,1.323,1.26,0.001068702290076336,0.07,0.07,0.3018867924528302,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-19,169.0,1.2,1.2027272727272729,1.26,0.0,0.07,0.07,0.3018867924528302,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-20,131.0,1.2102564102564102,1.54,1.26,0.0,0.07,0.07,0.3018867924528302,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-21,105.0,1.213186813186813,1.26,1.26,0.0015384615384615387,0.07,0.07,0.3018867924528302,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-22,0.0,1.213186813186813,1.26,1.26,0.0015384615384615387,0.07,0.07,0.3018867924528302,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-23,0.0,1.213186813186813,1.26,1.26,0.0015384615384615387,0.07,0.07,0.3018867924528302,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-24,137.0,1.2535714285714286,1.3499999999999999,1.575,0.0,0.07,0.07,0.32075471698113206,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-25,166.0,1.2533333333333332,1.314782608695652,1.26,0.0,0.07,0.07,0.32075471698113206,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-26,164.0,1.2727272727272727,1.323,1.26,0.0,0.07,0.07,0.32075471698113206,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-27,194.0,1.2,1.3172727272727274,1.26,0.0008333333333333334,0.07,0.07,0.32075471698113206,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-28,98.0,1.263157894736842,1.26,1.26,0.0,0.07,0.07,0.32075471698113206,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-29,0.0,1.263157894736842,1.26,1.26,0.0,0.07,0.07,0.32075471698113206,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-04-30,0.0,1.263157894736842,1.26,1.26,0.0,0.07,0.07,0.32075471698113206,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-05-01,0.0,1.263157894736842,1.26,1.26,0.0,0.07,0.07,0.33962264150943394,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-02,152.0,1.2176470588235293,1.26,1.26,0.0010294117647058824,0.07,0.07,0.33962264150943394,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-03,194.0,1.2075,1.26,1.26,0.0,0.07,0.07,0.33962264150943394,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-04,144.0,1.2097560975609756,1.26,0.84,0.0,0.07,0.07,0.33962264150943394,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-05,117.0,1.188235294117647,1.26,1.26,0.0013725490196078432,0.07,0.07,0.33962264150943394,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-06,0.0,1.188235294117647,1.26,1.26,0.0013725490196078432,0.07,0.07,0.33962264150943394,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-07,0.0,1.188235294117647,1.26,1.26,0.0013725490196078432,0.07,0.07,0.33962264150943394,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-08,183.0,1.2307692307692308,1.26,1.26,0.001794871794871795,0.07,0.07,0.3584905660377358,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-09,161.0,1.2608695652173914,1.1025,0.63,0.0,0.07,0.07,0.3584905660377358,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-10,199.0,1.250909090909091,1.1454545454545455,1.26,0.0,0.07,0.07,0.3584905660377358,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-11,131.0,1.1785714285714286,1.26,1.26,0.0025,0.07,0.07,0.3584905660377358,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-12,85.0,1.2169014084507042,1.54,1.26,0.0,0.07,0.07,0.3584905660377358,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-13,0.0,1.2169014084507042,1.54,1.26,0.0,0.07,0.07,0.3584905660377358,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-14,0.0,1.2169014084507042,1.54,1.26,0.0,0.07,0.07,0.3584905660377358,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-15,129.0,1.2,1.26,1.26,0.0,0.07,0.07,0.37735849056603776,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-16,144.0,1.2,1.26,1.26,0.0021875,0.07,0.07,0.37735849056603776,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-17,151.0,1.2380952380952381,1.33875,0.84,0.0011111111111111111,0.07,0.07,0.37735849056603776,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-18,0.0,1.2380952380952381,1.33875,0.84,0.0011111111111111111,0.07,0.07,0.37735849056603776,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-19,82.0,1.1657142857142857,1.26,0.42,0.0,0.07,0.07,0.37735849056603776,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-20,0.0,1.1657142857142857,1.26,0.42,0.0,0.07,0.07,0.37735849056603776,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-21,0.0,1.1657142857142857,1.26,0.42,0.0,0.07,0.07,0.37735849056603776,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-22,92.0,1.2,1.344,1.26,0.0018666666666666669,0.07,0.07,0.39622641509433965,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-23,152.0,1.1652173913043478,1.26,1.26,0.0010144927536231885,0.07,0.07,0.39622641509433965,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-24,132.0,1.2108108108108109,1.344,1.26,0.0,0.07,0.07,0.39622641509433965,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-25,140.0,1.1702479338842975,1.3341176470588234,2.525,0.0034710743801652896,0.07,0.07,0.39622641509433965,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-26,75.0,1.2857142857142858,1.489090909090909,1.26,0.0,0.07,0.07,0.39622641509433965,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-27,0.0,1.2857142857142858,1.489090909090909,1.26,0.0,0.07,0.07,0.39622641509433965,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-28,0.0,1.2857142857142858,1.489090909090909,1.26,0.0,0.07,0.07,0.39622641509433965,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-29,0.0,1.2857142857142858,1.489090909090909,1.26,0.0,0.07,0.07,0.41509433962264153,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-30,71.0,1.2620689655172415,1.030909090909091,1.26,0.004827586206896552,0.05727272727272728,0.07,0.41509433962264153,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-05-31,114.0,1.2,1.26,1.26,0.0,0.07,0.07,0.41509433962264153,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2023-06-01,99.0,1.1857142857142857,1.26,1.26,0.0016666666666666668,0.07,0.07,0.41509433962264153,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-02,98.0,1.2151898734177216,1.1858823529411764,1.26,0.0,0.07,0.07,0.41509433962264153,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-03,0.0,1.2151898734177216,1.1858823529411764,1.26,0.0,0.07,0.07,0.41509433962264153,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-04,0.0,1.2151898734177216,1.1858823529411764,1.26,0.0,0.07,0.07,0.41509433962264153,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-05,139.0,1.1793103448275861,1.26,1.26,0.002413793103448276,0.07,0.07,0.4339622641509434,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-06,156.0,1.2285714285714284,1.3147826086956522,1.8900000000000001,0.0,0.07,0.07,0.4339622641509434,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-07,131.0,1.1887850467289718,1.3199999999999998,1.26,0.0,0.07,0.07,0.4339622641509434,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-08,0.0,1.1887850467289718,1.3199999999999998,1.26,0.0,0.07,0.07,0.4339622641509434,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-09,93.0,1.2,1.365,1.26,0.003636363636363637,0.07,0.07,0.4339622641509434,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-10,0.0,1.2,1.365,1.26,0.003636363636363637,0.07,0.07,0.4339622641509434,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-11,0.0,1.2,1.365,1.26,0.003636363636363637,0.07,0.07,0.4339622641509434,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-12,107.0,1.2130434782608694,1.365,1.26,0.0,0.07,0.07,0.4528301886792453,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-13,115.0,1.2,1.26,1.26,0.002718446601941748,0.07,0.07,0.4528301886792453,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-14,103.0,1.1857142857142857,1.26,1.26,0.0,0.07,0.07,0.4528301886792453,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-15,118.0,1.188118811881188,1.4538461538461538,1.26,0.0013861386138613863,0.07,0.07,0.4528301886792453,0.9868292682926829,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-16,84.0,1.2328767123287672,0.8018181818181819,0.63,0.0,0.07,0.07,0.4528301886792453,0.9868292682926829,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-17,0.0,1.2328767123287672,0.8018181818181819,0.63,0.0,0.07,0.07,0.4528301886792453,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,0.0,1.2328767123287672,0.8018181818181819,0.63,0.0,0.07,0.07,0.4528301886792453,0.9868292682926829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-19,120.0,1.2226415094339622,1.26,1.26,0.0,0.07,0.07,0.4716981132075472,0.9868292682926829,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-20,121.0,1.1256637168141592,1.26,1.26,0.0024778761061946906,0.07,0.07,0.4716981132075472,0.9868292682926829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2023-06-21,127.0,1.1783783783783783,1.44,1.26,0.0012612612612612614,0.07,0.07,0.4716981132075472,0.9868292682926829,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
