,Target Coffee,Target Milk Coffee,Target Cocoa,Target Tee,Target Coffee Time,Student Price Coffee,Worker Price Coffee,Guest Price Coffee,Student Price Milk Coffee,Worker Price Milk Coffee,Guest Price Milk Coffee,Student Price Cocoa,Worker Price Milk Cocoa,Guest Price Milk Cocoa,Student Price Tee,Worker Price Tee,Guest Price Tee,Student Price Coffee Time,Worker Price Coffee Time,Guest Price Coffee Time,Student Tax,Worker Tax,Guest Tax,Week,Year,x0_Friday,x0_Monday,x0_Saturday,x0_Sunday,x0_Thursday,x0_Tuesday,x0_Wednesday,x0_April,x0_August,x0_December,x0_February,x0_January,x0_July,x0_June,x0_March,x0_May,x0_November,x0_October,x0_September
2022-12-16,90.0,44.0,19.0,7.0,22.0,1.22,1.45,1.26,1.59,1.78,1.78,1.2,1.26,1.26,0.54,0.75,0.75,2.23,2.2,2.2,0.0,0.07,0.07,50.0,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17,0.0,0.0,0.0,0.0,0.0,1.22,1.45,1.26,1.59,1.78,1.78,1.2,1.26,1.26,0.54,0.75,0.75,2.23,2.2,2.2,0.0,0.07,0.07,50.0,2022.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18,0.0,0.0,0.0,0.0,0.0,1.22,1.45,1.26,1.59,1.78,1.78,1.2,1.26,1.26,0.54,0.75,0.75,2.23,2.2,2.2,0.0,0.07,0.07,50.0,2022.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19,109.0,61.0,8.0,13.0,37.0,1.19,1.26,1.68,1.63,2.0,2.96,1.2,1.26,1.26,0.7,0.75,0.75,2.16,2.2,2.2,0.0,0.07,0.07,51.0,2022.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20,137.0,74.0,21.0,12.0,45.0,1.15,1.09,1.26,1.73,2.33,2.96,1.2,1.26,1.26,0.7,0.75,0.75,2.15,2.2,2.2,0.0,0.07,0.07,51.0,2022.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21,112.0,59.0,7.0,22.0,25.0,1.24,1.26,1.26,1.59,1.93,3.55,1.2,1.26,1.26,0.73,0.75,0.75,2.19,2.2,2.2,0.0,0.07,0.07,51.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-22,81.0,34.0,13.0,5.0,11.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,51.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,51.0,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-24,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,51.0,2022.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-25,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,51.0,2022.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,52.0,2022.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,52.0,2022.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,52.0,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,52.0,2022.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,52.0,2022.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,52.0,2022.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,52.0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,1.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,1.0,2023.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,1.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,1.0,2023.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,1.0,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,1.0,2023.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,0.0,0.0,0.0,0.0,0.0,1.22,1.42,1.68,1.77,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,1.0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,154.0,76.0,15.0,15.0,53.0,1.23,1.26,1.26,1.73,1.78,2.22,1.04,1.26,1.26,0.7,0.75,0.75,2.14,2.2,2.2,0.0,0.07,0.07,2.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,158.0,81.0,34.0,9.0,58.0,1.18,1.26,1.26,1.67,1.78,1.78,1.13,1.26,1.26,0.7,0.75,0.75,2.28,2.2,2.2,0.0,0.07,0.07,2.0,2023.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,166.0,79.0,14.0,11.0,79.0,1.26,1.26,1.26,1.67,1.9,1.78,1.29,1.26,1.26,0.58,0.75,0.75,2.22,2.2,2.2,0.0,0.07,0.07,2.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,173.0,89.0,12.0,13.0,89.0,1.19,1.26,1.26,1.75,1.51,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.15,2.2,2.2,0.0,0.07,0.07,2.0,2023.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,149.0,77.0,12.0,10.0,56.0,1.19,1.47,1.26,1.73,1.78,1.78,0.88,1.26,1.26,0.7,0.75,0.75,1.87,2.2,2.2,0.0,0.07,0.07,2.0,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14,0.0,0.0,0.0,0.0,0.0,1.19,1.47,1.26,1.73,1.78,1.78,0.88,1.26,1.26,0.7,0.75,0.75,1.87,2.2,2.2,0.0,0.07,0.07,2.0,2023.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15,0.0,0.0,0.0,0.0,0.0,1.19,1.47,1.26,1.73,1.78,1.78,0.88,1.26,1.26,0.7,0.75,0.75,1.87,2.2,2.2,0.0,0.07,0.07,2.0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16,170.0,78.0,24.0,19.0,67.0,1.18,1.26,1.26,1.63,1.78,1.78,1.03,1.26,1.26,0.62,0.75,0.75,2.13,2.2,2.2,0.0,0.07,0.07,3.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,172.0,103.0,8.0,20.0,98.0,1.22,1.39,0.98,1.74,1.89,2.96,1.2,1.26,1.26,0.57,0.75,0.75,2.03,2.2,2.2,0.0,0.07,0.07,3.0,2023.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18,199.0,85.0,23.0,15.0,71.0,1.23,1.32,1.26,1.67,2.05,1.78,1.32,1.26,1.26,0.55,0.75,0.75,2.19,2.2,2.2,0.0,0.07,0.07,3.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,168.0,109.0,14.0,14.0,74.0,1.21,1.26,1.26,1.65,1.42,1.78,1.11,1.26,1.26,0.7,0.75,0.75,2.13,2.2,2.2,0.0,0.07,0.07,3.0,2023.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-20,134.0,63.0,8.0,9.0,56.0,1.2,1.26,1.26,1.67,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.19,2.2,2.2,0.0,0.07,0.07,3.0,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-21,0.0,0.0,0.0,0.0,0.0,1.2,1.26,1.26,1.67,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.19,2.2,2.2,0.0,0.07,0.07,3.0,2023.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-22,0.0,0.0,0.0,0.0,0.0,1.2,1.26,1.26,1.67,1.78,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.19,2.2,2.2,0.0,0.07,0.07,3.0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-23,195.0,88.0,12.0,11.0,72.0,1.19,1.39,1.26,1.7,1.78,2.66,1.2,1.26,1.26,0.7,0.75,0.75,2.04,2.2,2.2,0.0,0.07,0.07,4.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-24,225.0,93.0,18.0,10.0,97.0,1.19,1.26,0.9,1.65,2.05,1.78,1.07,1.26,1.26,0.47,0.75,0.75,2.3,2.2,2.2,0.0,0.07,0.07,4.0,2023.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-25,178.0,81.0,13.0,17.0,87.0,1.18,1.43,1.26,1.73,1.78,1.52,1.03,1.26,1.26,0.7,0.75,0.75,2.15,2.2,2.2,0.0,0.07,0.07,4.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-26,177.0,76.0,18.0,19.0,90.0,1.18,1.19,1.58,1.41,1.78,2.96,0.97,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,4.0,2023.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-27,123.0,60.0,16.0,13.0,58.0,1.25,1.48,1.26,1.74,1.78,1.78,1.28,1.26,1.26,0.7,0.75,0.75,2.14,2.2,2.2,0.0,0.07,0.07,4.0,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-28,0.0,0.0,0.0,0.0,0.0,1.25,1.48,1.26,1.74,1.78,1.78,1.28,1.26,1.26,0.7,0.75,0.75,2.14,2.2,2.2,0.0,0.07,0.07,4.0,2023.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-29,0.0,0.0,0.0,0.0,0.0,1.25,1.48,1.26,1.74,1.78,1.78,1.28,1.26,1.26,0.7,0.75,0.75,2.14,2.2,2.2,0.0,0.07,0.07,4.0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-30,181.0,91.0,25.0,13.0,79.0,1.14,1.08,1.26,1.63,1.78,1.78,1.2,2.52,1.26,0.7,0.75,0.75,2.21,2.2,2.2,0.0,0.07,0.07,5.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-31,211.0,88.0,19.0,11.0,56.0,1.2,1.19,1.26,1.63,1.99,1.78,1.13,1.26,1.26,0.48,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,5.0,2023.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-01,191.0,78.0,12.0,17.0,53.0,1.2,1.26,1.26,1.65,1.54,1.78,1.2,1.26,1.26,0.48,0.75,0.75,2.18,2.2,2.2,0.0,0.07,0.07,5.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-02,233.0,88.0,7.0,21.0,63.0,1.23,1.42,1.26,1.77,1.78,1.78,1.2,1.26,1.26,0.66,0.75,0.75,2.2,2.2,2.2,0.0,0.07,0.07,5.0,2023.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-03,170.0,64.0,13.0,11.0,53.0,1.16,1.33,1.26,1.73,2.0,1.78,1.11,1.26,1.26,0.59,0.75,0.75,2.14,2.2,2.2,0.0,0.07,0.07,5.0,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-04,0.0,0.0,0.0,0.0,0.0,1.16,1.33,1.26,1.73,2.0,1.78,1.11,1.26,1.26,0.59,0.75,0.75,2.14,2.2,2.2,0.0,0.07,0.07,5.0,2023.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-05,0.0,0.0,0.0,0.0,0.0,1.16,1.33,1.26,1.73,2.0,1.78,1.11,1.26,1.26,0.59,0.75,0.75,2.14,2.2,2.2,0.0,0.07,0.07,5.0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-06,158.0,107.0,12.0,10.0,66.0,1.17,1.26,1.26,1.7,1.54,1.78,1.2,1.26,1.26,0.35,0.75,0.75,1.92,2.2,2.2,0.0,0.07,0.07,6.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-07,212.0,70.0,12.0,14.0,57.0,1.2,1.33,1.26,1.57,1.96,1.78,1.2,1.26,1.26,0.65,0.75,0.75,2.02,2.2,2.2,0.0,0.07,0.07,6.0,2023.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-08,179.0,97.0,17.0,9.0,75.0,1.26,1.26,1.26,1.72,1.44,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.16,2.2,2.2,0.0,0.07,0.07,6.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-09,207.0,121.0,16.0,15.0,83.0,1.17,1.31,0.84,1.75,1.78,1.78,1.06,1.26,1.26,0.7,0.75,0.75,2.1,2.2,2.2,0.0,0.07,0.07,6.0,2023.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-10,153.0,79.0,5.0,8.0,55.0,1.2,1.07,1.26,1.67,1.78,3.55,1.2,1.26,1.26,1.12,0.75,0.75,2.06,2.2,2.2,0.0,0.07,0.07,6.0,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-11,0.0,0.0,0.0,0.0,0.0,1.2,1.07,1.26,1.67,1.78,3.55,1.2,1.26,1.26,1.12,0.75,0.75,2.06,2.2,2.2,0.0,0.07,0.07,6.0,2023.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-12,0.0,0.0,0.0,0.0,0.0,1.2,1.07,1.26,1.67,1.78,3.55,1.2,1.26,1.26,1.12,0.75,0.75,2.06,2.2,2.2,0.0,0.07,0.07,6.0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-13,164.0,74.0,9.0,11.0,65.0,1.21,1.5,1.26,1.6,2.0,1.78,1.2,1.26,1.26,0.5,0.75,0.75,2.07,2.2,2.2,0.0,0.07,0.07,7.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-14,193.0,84.0,6.0,14.0,65.0,1.21,1.2,1.26,1.78,1.78,2.07,1.2,1.26,1.26,0.77,0.75,0.75,2.17,2.2,2.2,0.0,0.07,0.07,7.0,2023.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-15,170.0,85.0,8.0,11.0,69.0,1.22,1.26,1.26,1.76,1.87,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.13,2.2,2.2,0.0,0.07,0.07,7.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-16,140.0,61.0,9.0,10.0,76.0,1.23,1.26,1.26,1.74,1.78,1.78,1.35,1.26,1.26,0.7,0.75,0.75,2.19,2.2,2.2,0.0,0.07,0.07,7.0,2023.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-17,134.0,63.0,18.0,7.0,34.0,1.2,1.14,1.89,1.6,1.78,1.18,1.27,1.26,1.26,0.7,0.75,0.75,2.17,2.2,2.2,0.0,0.07,0.07,7.0,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-18,0.0,0.0,0.0,0.0,0.0,1.2,1.14,1.89,1.6,1.78,1.18,1.27,1.26,1.26,0.7,0.75,0.75,2.17,2.2,2.2,0.0,0.07,0.07,7.0,2023.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-19,0.0,0.0,0.0,0.0,0.0,1.2,1.14,1.89,1.6,1.78,1.18,1.27,1.26,1.26,0.7,0.75,0.75,2.17,2.2,2.2,0.0,0.07,0.07,7.0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-20,179.0,68.0,6.0,11.0,63.0,1.16,1.26,1.26,1.64,1.78,2.66,1.2,1.26,1.26,0.7,0.75,0.75,2.0,2.2,2.2,0.0,0.07,0.07,8.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-21,182.0,68.0,10.0,6.0,62.0,1.25,1.36,1.26,1.64,2.37,1.78,1.2,1.26,1.26,0.52,0.75,0.75,2.14,2.2,2.2,0.0,0.07,0.07,8.0,2023.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-22,165.0,69.0,11.0,10.0,56.0,1.23,1.33,1.26,1.74,1.78,2.31,1.2,1.26,1.26,0.7,0.75,0.75,2.14,2.2,2.2,0.0,0.07,0.07,8.0,2023.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-23,150.0,74.0,5.0,5.0,58.0,1.19,1.26,1.26,1.76,1.37,1.78,1.2,1.26,1.26,0.7,0.75,0.75,2.03,2.2,2.2,0.0,0.07,0.07,8.0,2023.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-24,107.0,53.0,9.0,3.0,40.0,1.2,1.42,1.26,1.74,1.78,1.78,1.2,1.26,1.26,0.3,0.0,0.75,2.16,2.93,2.2,0.0,0.07,0.07,8.0,2023.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-25,0.0,0.0,0.0,0.0,0.0,1.2,1.42,1.26,1.74,1.78,1.78,1.2,1.26,1.26,0.3,0.0,0.75,2.16,2.93,2.2,0.0,0.07,0.07,8.0,2023.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-26,0.0,0.0,0.0,0.0,0.0,1.2,1.42,1.26,1.74,1.78,1.78,1.2,1.26,1.26,0.3,0.0,0.75,2.16,2.93,2.2,0.0,0.07,0.07,8.0,2023.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-27,131.0,77.0,9.0,11.0,65.0,1.19,1.26,1.26,1.76,1.78,1.78,1.2,0.0,1.26,0.7,0.75,0.75,2.17,2.2,2.2,0.0,0.07,0.07,9.0,2023.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
